,Unnamed: 0,id,user_id,company_id,billing_tariff_id,payed_until,is_payed,created_at,updated_at,billing_tariff_price_id,comment,pay_date
1038,1038,4957,4800,3870,9,1659657600,False,1627552473,1627552479,29.0,,
1049,1049,3600,3472,2934,2,1648339199,False,1615901309,1615901309,8.0,,
1053,1053,3607,3454,2921,7,1632441600,False,1615989792,1615989818,22.0,,1616716800.0
1054,1054,3602,3511,2966,2,1653955200,True,1615906681,1615992420,8.0,+2мес в подарок,1615939200.0
1077,1077,3635,2811,2444,2,1632268800,False,1616426177,1616426182,7.0,,
1080,1080,3640,1072,924,7,1619136000,True,1616479239,1616479281,20.0,,1616479281.0
1084,1084,3647,1556,1339,3,1682380799,False,1616509287,1616509287,25.0,,
1085,1085,3648,2566,2227,4,1632355200,False,1616512678,1616512690,15.0,,1617148800.0
1088,1088,3617,2631,2282,7,1616544000,True,1616149222,1616589602,22.0,"24,03 - оплата 17800, первая часть
активировали на другую почту 1202236@mail.ru, внедрением занимается Светлана",1616544000.0
1092,1092,3646,3489,2948,7,1635033600,True,1616508463,1616587920,22.0,"24,03 - поступила оплата + 1 мес в подарок)",1616544000.0
1093,1093,3655,3451,2919,7,1632441600,True,1616588865,1616588909,22.0,,1616588909.0
1094,1094,3657,3455,2922,7,1648080000,False,1616602287,1616602303,23.0,,1616716800.0
1097,1097,2963,2748,2391,3,1641168000,True,1606977764,1616655484,12.0,"25,03,21 продлили на 1 мес, т.к. очень сильно тормозила смета (срок был до 03,12,21)",
1103,1103,3594,3375,2855,7,1631836799,False,1615879986,1615879986,22.0,,
1106,1106,3597,531,483,4,1618531200,True,1615886274,1615886394,13.0,,1615886394.0
1111,1111,2244,2135,1846,2,1609286399,False,1600686884,1600686884,6.0,,
1112,1112,3660,2352,2035,2,1620000000,True,1616648722,1617092448,1.0,,1617092448.0
1114,1114,3636,1074,926,3,1619913600,True,1616426688,1619679957,9.0,"29,03 - пришла оплата",1616976000.0
1119,1119,4639,2838,2462,10,1688256000,False,1625243521,1625243523,37.0,,
1120,1120,4640,4527,3683,2,1688256000,False,1625244377,1625244384,35.0,,
1129,1129,4649,3942,3276,2,1688515200,False,1625475892,1625475907,35.0,,
1135,1135,4658,711,628,4,1628121600,True,1625498503,1625498616,13.0,,1625498616.0
1136,1136,4662,4547,3698,2,1688515200,False,1625508280,1625508284,35.0,,
1140,1140,4665,4297,3530,2,1641427200,False,1625557839,1625557868,7.0,,1625529600.0
1143,1143,4668,4033,3344,7,1641427200,True,1625566423,1625566443,22.0,,1625566443.0
1145,1145,4670,3924,3260,4,1657065600,False,1625569920,1625569951,16.0,,1626134400.0
1146,1146,4671,2017,1744,9,1644710399,False,1625570903,1625570903,28.0,,
1149,1149,4675,3942,3276,7,1688601600,False,1625575137,1625575141,34.0,,
1150,1150,4676,3942,3276,2,1688601600,False,1625575838,1625575843,35.0,,
1152,1152,4678,3691,3099,7,1641513599,False,1625583168,1625583168,22.0,,
1153,1153,4679,4526,3682,2,1688601600,False,1625583900,1625583926,35.0,,1626048000.0
1154,1154,4680,4526,3682,2,1688601600,False,1625584040,1625584093,35.0,,1626048000.0
1155,1155,4681,4562,3708,2,1688601600,False,1625584641,1625584657,35.0,,1626048000.0
1159,1159,4685,4565,3711,2,1657152000,False,1625644818,1625644822,8.0,,
1160,1160,4686,4555,3705,10,1688688000,False,1625656694,1625656696,37.0,,
1161,1161,4687,4541,3694,2,1660953600,True,1625657320,1625657361,8.0,12+1 мес,1625657361.0
1164,1164,4690,4529,3684,2,1657152000,False,1625666251,1625666267,8.0,,
1169,1169,3663,3586,3014,2,1648166400,False,1616658736,1616658750,8.0,,1617148800.0
1170,1170,3664,2811,2444,7,1632528000,False,1616661765,1616661790,22.0,,1617148800.0
1176,1176,3670,2566,2227,7,1620518400,True,1616677987,1616679861,20.0," + 2 недели теста, Грант сказал, что договорились с пользователем так (было до 25,04)",1616630400.0
1179,1179,3673,2318,2002,7,1632614400,True,1616748475,1616748576,22.0,,1616748576.0
1181,1181,3656,1899,1642,2,1632614400,True,1616592463,1616763786,7.0,"Оплата 26,03,21",1616716800.0
1189,1189,3684,3272,2785,2,1632873600,False,1617012272,1617012275,7.0,,
1193,1193,3688,3590,3018,7,1648512000,False,1617026354,1617026358,23.0,,
1194,1194,1624,531,483,4,1601423999,False,1593434479,1593434479,14.0,,
1195,1195,3689,3513,2967,2,1632873600,False,1617029634,1617029636,7.0,,
1198,1198,3695,3513,2967,4,1619764183,False,1617085783,1617085783,13.0,,
1201,1201,3699,3534,2979,2,1664496000,False,1617090142,1617090144,24.0,,
1202,1202,3569,1902,1645,2,1632960000,True,1615552161,1617092023,7.0,30.03.21 оплата пришла,1616112000.0
1203,1203,3700,3547,2988,2,1649116800,True,1617092216,1617092243,8.0,,1617092243.0
1204,1204,3692,641,575,4,1648598400,False,1617035352,1617092320,16.0,"30,03 активировала",
1205,1205,3690,641,575,4,1619740800,True,1617031146,1617092387,13.0,"30,03 оплата пришла",1617062400.0
1211,1211,3706,3622,3041,7,1634255999,False,1617110963,1617110963,22.0,,
1213,1213,3708,463,421,2,1653955200,True,1617172510,1617172602,8.0,+2 мес,1617172602.0
1214,1214,3691,3534,2979,2,1654214400,False,1617032814,1617172759,8.0,"оплата пришла 30,03,21 + 60 дней в подарок
Ильфату активировала доступ, и Павла убрала",1617062400.0
1220,1220,3716,3599,3024,7,1648684800,False,1617203075,1617203090,23.0,,1617753600.0
1225,1225,3681,2905,2493,7,1619827200,True,1617004981,1617257850,20.0,"Оплата 1,04 пришла",1617257850.0
1227,1227,3723,2792,2431,2,1648771200,False,1617277941,1617277960,8.0,,1617840000.0
1228,1228,3725,3436,2906,6,1648771200,False,1617280292,1617280294,18.0,,
1229,1229,3729,2861,2474,2,1661644800,True,1617287601,1617287627,8.0,,1617287627.0
1232,1232,3732,2837,2461,2,1664668800,False,1617350637,1617350674,24.0,,
1235,1235,3735,1556,1339,2,1664668800,False,1617358456,1617358459,24.0,,
1241,1241,4659,4456,3638,7,1688515200,False,1625498885,1625498888,34.0,,
1243,1243,4959,3924,3260,7,1690588800,False,1627567698,1627567718,34.0,,1628726400.0
1244,1244,3665,2811,2444,7,1632528000,False,1616661875,1616661881,22.0,,1617148800.0
1246,1246,5118,4935,3971,2,1692144000,False,1629104371,1629104374,35.0,,
1247,1247,3697,3513,2967,2,1632960000,False,1617086170,1617086172,7.0,,
1248,1248,3724,1069,921,4,1620172799,False,1617278070,1617278070,13.0,,
1249,1249,3726,3436,2906,6,1648771200,False,1617280315,1617280318,18.0,,
1250,1250,5121,4781,3857,2,1692144000,False,1629108277,1629108298,35.0,,1629072000.0
1254,1254,4650,4538,3691,2,1688515200,False,1625475978,1625476005,35.0,,
1256,1256,4691,4539,3692,7,1688688000,False,1625668560,1625668570,34.0,,
1257,1257,4692,3942,3276,7,1628294400,False,1625671260,1625671276,20.0,,
1258,1258,5126,24,21,2,1637072914,False,1629124114,1629124114,6.0,,
1259,1259,4696,4573,3716,7,1657497600,False,1625675371,1625675384,23.0,,
1260,1260,5128,4941,3976,2,1692144000,False,1629128305,1629128309,35.0,,
1265,1265,5127,711,628,2,1637798400,False,1629125763,1629451427,6.0,"деактивировали, сообщили, что оплата должна быть по ооо хетки групп(2я компания",1629331200.0
1266,1266,5272,3942,3276,2,1693094400,False,1630076928,1630076932,35.0,,
1268,1268,5326,5110,4100,9,1693526400,False,1630502936,1630502942,36.0,,
1269,1269,5415,5191,4151,9,1694131200,False,1631110269,1631110279,36.0,,
1271,1271,5422,5212,4166,4,1631232000,False,1631178074,1631178671,16.0,,
1272,1272,5428,4905,3950,2,1694217600,False,1631186093,1631186100,35.0,,
1273,1273,5458,4861,3921,2,1639440000,True,1631516283,1631519127,7.0,"на 3 мес, партнер",1631519127.0
1277,1277,5463,4211,3471,7,1663113599,False,1631531835,1631531835,23.0,,
1279,1279,5465,1134,981,7,1663113599,False,1631533199,1631533199,23.0,,
1285,1285,5470,5254,4195,9,1694563200,False,1631543648,1631543651,36.0,,
1286,1286,5471,791,700,9,1663113599,False,1631550768,1631550768,29.0,,
1287,1287,5473,6,5,2,1677110399,False,1631601469,1631601469,8.0,,
1288,1288,5474,1891,1634,2,1647302399,False,1631603634,1631603634,7.0,,
1289,1289,5488,5266,4204,2,1632787200,False,1631636234,1631636248,35.0,,
1290,1290,5489,5272,4209,2,1632787200,False,1631637507,1631637517,8.0,,
1296,1296,3727,3436,2906,6,1664582400,False,1617280335,1617280336,27.0,,
1307,1307,3750,3548,2989,7,1649203199,False,1617603729,1617603729,23.0,,
1309,1309,3751,1891,1634,2,1620172800,True,1617606186,1617606442,1.0,,1617606442.0
1311,1311,3752,1069,921,4,1620172800,True,1617611432,1617611951,13.0,,1617611951.0
1312,1312,3754,3105,2663,2,1649116800,False,1617624842,1617624864,8.0,,1618185600.0
1313,1313,3755,2017,1744,7,1655164799,False,1617628024,1617628024,22.0,,
1318,1318,3749,3160,2704,2,1649203200,True,1617603604,1617691512,8.0,"пришла оплата 6,04,21",1617691512.0
1319,1319,3763,1556,1339,7,1665014400,False,1617698704,1617698707,26.0,,
1320,1320,3766,2837,2461,2,1649203200,False,1617704319,1617704829,8.0,,
1321,1321,3767,3616,3036,2,1649203200,False,1617707376,1617707385,8.0,,
1322,1322,3769,2838,2462,7,1649203200,False,1617720554,1617720559,23.0,,
1329,1329,3776,2792,2431,2,1649289600,False,1617791097,1617791107,8.0,,1618531200.0
1340,1340,2629,2488,2161,2,1625788800,True,1603782867,1617870452,6.0,"28,10,20 -тариф оплачен, деактивировали, внедрение с обучением планируют в январе послед праздников
08,04,21 - активировала тариф базовый на 3 мес",1617870452.0
1343,1343,3764,3607,3031,2,1670457600,True,1617700958,1617876605,24.0,"оплата пришла 8,04,21
18 мес + 2 мес в подарок",1617926400.0
1344,1344,3794,3676,3085,4,1649376000,False,1617883624,1617883645,16.0,,
1345,1345,3795,2792,2431,4,1620432000,False,1617885905,1617886052,13.0,,1618531200.0
1346,1346,3796,2792,2431,3,1649376000,False,1617892899,1617892912,12.0,,1618531200.0
1354,1354,3804,1556,1339,2,1649462400,False,1617976702,1617976704,8.0,,
1363,1363,3777,1134,981,7,1620777600,True,1617792430,1620726276,20.0,,1617840000.0
1368,1368,3756,2017,1744,7,1644710399,False,1617628065,1617628065,21.0,,
1375,1375,3783,2792,2431,2,1649980800,False,1617806383,1617806399,8.0,,1618531200.0
1379,1379,1868,1093,943,7,1612396800,True,1596530576,1596530592,22.0,,
1380,1380,3789,1556,1339,7,1665187200,False,1617871520,1617871522,26.0,,
1381,1381,3765,3607,3031,2,1649376000,False,1617701082,1617876517,8.0,"оплата пришла 8,04,21",1617926400.0
1386,1386,3810,2792,2431,4,1632441600,False,1618217905,1618218063,15.0,,1618531200.0
1387,1387,3813,2135,1846,2,1618531200,True,1618222144,1618568833,8.0,"оплата пришла 14,04,21, вмесо этого тарифа включаем Бизнес тариф, Грант подтвердил, без допллты",1618272000.0
1392,1392,4702,1891,1634,2,1628380800,True,1625729713,1625729728,1.0,,1625729728.0
1393,1393,4704,3924,3260,2,1688774400,False,1625734554,1625734577,35.0,,1626998400.0
1394,1394,4705,4573,3716,7,1657843200,False,1625735833,1625735855,23.0,,
1395,1395,4706,4580,3721,7,1657843200,False,1625736877,1625736884,23.0,,
1400,1400,4712,2965,2542,7,1657843200,False,1625750758,1625750767,23.0,,
1401,1401,4714,1897,1640,7,1688774400,False,1625751996,1625752023,34.0,,1626048000.0
1402,1402,4715,2017,1744,7,1699487999,False,1625756376,1625756376,34.0,,
1406,1406,4720,2838,2462,2,1688860800,False,1625826546,1625826571,35.0,,
1408,1408,4722,3924,3260,2,1700956800,False,1625829088,1625829197,35.0,,1626912000.0
1411,1411,4726,3942,3276,7,1688860800,False,1625840096,1625840104,34.0,,
1414,1414,4731,1726,1492,2,1633910399,False,1625900781,1625900781,6.0,,
1418,1418,4736,4590,3728,2,1626652800,False,1626078535,1626078770,8.0,,
1420,1420,4734,1726,1492,2,1633996800,True,1626069473,1626083127,6.0,,1626083127.0
1421,1421,4738,4606,3740,2,1689120000,False,1626085724,1626085750,35.0,,1627344000.0
1424,1424,4743,4612,3744,9,1689120000,False,1626102675,1626102689,36.0,,
1432,1432,4725,4596,3733,7,1663977600,True,1625838087,1626168462,23.0,12 мес + 60 дн,1626048000.0
1433,1433,4754,4619,3749,2,1689206400,False,1626169166,1626169172,35.0,,
1435,1435,4759,4622,3752,2,1659052799,False,1626178038,1626178038,8.0,,
1440,1440,3814,711,628,4,1650153600,False,1618224350,1618224368,16.0,,1618617600.0
1444,1444,3819,1556,1339,2,1649721600,False,1618239431,1618239434,8.0,,
1451,1451,3827,1038,899,2,1634255999,False,1618368221,1618368221,7.0,,
1454,1454,3587,3497,2956,7,1618358400,True,1615808182,1618404037,23.0,"14.04 .21 - закрытие тарифа в связи с возвратом (было до 30,03,22)",1615766400.0
1456,1456,5129,4940,3975,7,1630281600,False,1629128667,1629128690,23.0,,
1457,1457,3831,3676,3085,7,1634860800,True,1618475560,1618475605,22.0,,1618475605.0
1460,1460,3833,1556,1339,2,1649980800,False,1618482430,1618482432,8.0,,
1473,1473,5273,5060,4065,9,1661558400,False,1630076972,1630077002,29.0,,
1477,1477,3849,3652,3064,7,1650067200,False,1618584346,1618584361,23.0,,
1481,1481,1966,711,628,2,1600819200,True,1597664983,1600688383,1.0,"оплатил стартовый, но хотел с бэкапом, поэтому согласовали с Грантом дать ему базовый
21,09 Запросили продлить на  2 дня (было о 18,09)",
1485,1485,3853,711,628,4,1621382400,True,1618818226,1618818279,13.0,,1618818279.0
1488,1488,3858,2792,2431,7,1666137600,False,1618828628,1618828638,26.0,,1619395200.0
1493,1493,3866,3688,3096,2,1650672000,True,1618841145,1618841241,8.0,,1618841241.0
1500,1500,3875,3743,3132,2,1651363200,True,1618900683,1618900708,8.0,,1618900708.0
1501,1501,3876,2352,2035,2,1667433600,True,1618905769,1618910459,24.0,,1618910459.0
1505,1505,3881,1556,1339,2,1650412800,False,1618930423,1618930425,8.0,,
1506,1506,3884,531,483,4,1621555200,True,1618982561,1618982684,13.0,,1618982684.0
1513,1513,3891,1556,1339,2,1650585600,False,1619075931,1619075933,8.0,,
1516,1516,3894,1556,1339,2,1650585600,False,1619081526,1619081529,8.0,,
1517,1517,3896,3436,2906,7,1634860800,False,1619091481,1619091483,22.0,,
1520,1520,3818,3450,2918,7,1649721600,False,1618235204,1618235214,23.0,,
1521,1521,4761,4529,3684,7,1679184000,True,1626184071,1626677017,26.0,18 мес + 60 дн,1626307200.0
1522,1522,3793,3655,3067,2,1652745600,True,1617880232,1618491260,8.0,продали 12 мес + 30 дней,1618444800.0
1525,1525,3865,2608,2265,7,1621468800,True,1618840147,1618902531,20.0,,1618902531.0
1526,1526,3895,1556,1339,2,1650585600,False,1619088052,1619088054,8.0,,
1531,1531,4963,3924,3260,2,1702512000,False,1627633156,1627634489,35.0,,1629072000.0
1532,1532,4966,4807,3876,2,1690675200,False,1627649537,1627649540,35.0,,
1533,1533,4729,4592,3730,2,1626393600,False,1625847284,1625847306,8.0,,
1534,1534,5143,4950,3983,2,1692230400,False,1629202815,1629202826,35.0,,
1535,1535,4744,4609,3741,7,1657584000,False,1626102825,1626102842,23.0,,
1537,1537,4755,4617,3747,7,1689206400,False,1626169583,1626169647,34.0,,1626739200.0
1539,1539,4758,4622,3752,2,1690502400,True,1626175090,1626178059,35.0,,1626178059.0
1542,1542,4727,4344,3563,7,1627862400,True,1625840779,1627886535,34.0,"24 мес +120 дн(4 мес)
02/08.21По просьбе клиента перенесли доступ на компанию Z (zakharov@kolibri.pro), срок был до 19,11,2023",1626307200.0
1549,1549,8977,5763,4554,9,1706227200,False,1658822988,1658822992,30.0,,
1554,1554,5147,4955,3987,2,1630281600,False,1629210010,1629210037,8.0,,
1556,1556,5144,3450,2918,7,1660780800,True,1629202896,1629212246,23.0,,1629158400.0
1557,1557,5148,4948,3982,2,1692230400,False,1629212396,1629212400,35.0,,
1558,1558,5149,4959,3989,2,1692230400,False,1629212522,1629212529,35.0,,
1565,1565,2049,1906,1647,7,1606953599,False,1598270579,1598270579,21.0,,
1570,1570,9079,8501,6497,7,1707436800,False,1660024523,1660024526,26.0,,
1573,1573,5164,4966,3994,10,1692316800,False,1629298018,1629298030,37.0,,
1574,1574,5166,4967,3995,2,1631979369,False,1629300969,1629300969,1.0,,
1575,1575,5168,4972,3999,7,1630454400,False,1629301810,1629301831,34.0,,
1581,1581,3860,2792,2431,2,1650326400,False,1618829297,1618829304,8.0,,1619395200.0
1583,1583,3899,1556,1339,7,1650585600,False,1619095709,1619095711,23.0,,
1585,1585,3901,2017,1744,7,1672099199,False,1619097081,1619097081,23.0,,
1589,1589,3908,1072,924,7,1621728000,True,1619148946,1619148982,20.0,,1619148982.0
1591,1591,3911,3667,3078,2,1650672000,False,1619164129,1619164133,8.0,,
1595,1595,3918,3652,3064,7,1634947200,False,1619188549,1619188551,22.0,,
